"contrast","gene_id","gene_symbol","effect","p_exact","q_storey"
"R_Tumor","ENSG00000102359.8","SRPX2",0.355555555555556,0.222022726828219,0.277910094599579
"R_Tumor","ENSG00000204604.12","ZNF468",0.361111111111111,0.222060693079673,0.277910094599579
"R_Tumor","ENSG00000170537.13","TMC7",0.361111111111111,0.222080366500881,0.277910094599579
"R_Tumor","ENSG00000147100.11","SLC16A2",0.644444444444444,0.222082897584311,0.277910094599579
"R_Tumor","ENSG00000188785.12","ZNF548",0.361111111111111,0.22209854428188,0.277910094599579
"R_Tumor","ENSG00000196998.19","WDR45",0.638888888888889,0.22210832346786,0.277910094599579
"R_Tumor","ENSG00000141579.7","ZNF750",0.638888888888889,0.222136165385593,0.277910094599579
"R_Tumor","ENSG00000049245.13","VAMP3",0.361111111111111,0.222236373279582,0.277944829967144
"R_Tumor","ENSG00000177084.18","POLE",0.361111111111111,0.222263755000328,0.277944829967144
"R_Tumor","ENSG00000197106.7","SLC6A17",0.361111111111111,0.222278596353169,0.277944829967144
"R_Tumor","ENSG00000096433.11","ITPR3",0.644444444444444,0.222283888618523,0.277944829967144
"R_Tumor","ENSG00000162613.17","FUBP1",0.355555555555556,0.222324846150395,0.277949425285316
"R_Tumor","ENSG00000181218.5","H2AW",0.644444444444444,0.222388928580879,0.277949425285316
"R_Tumor","ENSG00000035141.8","FAM136A",0.361111111111111,0.222463940689812,0.277949425285316
"R_Tumor","ENSG00000172985.11","SH3RF3",0.638888888888889,0.222463940689812,0.277949425285316
"R_Tumor","ENSG00000122490.19","SLC66A2",0.655555555555556,0.222473604826546,0.277949425285316
"R_Tumor","ENSG00000099994.11","SUSD2",0.638888888888889,0.222497995266874,0.277949425285316
"R_Tumor","ENSG00000164976.9","MYORG",0.35,0.22252790807105,0.277949425285316
"R_Tumor","ENSG00000088367.23","EPB41L1",0.644444444444444,0.222534695976613,0.277949425285316
"R_Tumor","ENSG00000183160.9","TMEM119",0.361111111111111,0.222557475727485,0.277949425285316
"R_Tumor","ENSG00000154277.13","UCHL1",0.361111111111111,0.222693233838745,0.278018075610325
"R_Tumor","ENSG00000160408.15","ST6GALNAC6",0.638888888888889,0.222693233838745,0.278018075610325
"R_Tumor","ENSG00000118402.6","ELOVL4",0.355555555555556,0.222702437778491,0.278018075610325
"R_Tumor","ENSG00000157470.12","FAM81A",0.638888888888889,0.22281679672984,0.278064736062614
"R_Tumor","ENSG00000028203.18","VEZT",0.355555555555556,0.222835779855567,0.278064736062614
"R_Tumor","ENSG00000138413.14","IDH1",0.355555555555556,0.222835779855567,0.278064736062614
"R_Tumor","ENSG00000251369.9","ZNF550",0.361111111111111,0.222859825148155,0.278064736062614
"R_Tumor","ENSG00000167536.14","DHRS13",0.638888888888889,0.222925058071107,0.27810868733383
"R_Tumor","ENSG00000158042.9","MRPL17",0.638888888888889,0.223035620397311,0.278209169561545
"R_Tumor","ENSG00000116857.17","TMEM9",0.638888888888889,0.223331987257145,0.278541361579764
"R_Tumor","ENSG00000249709.8","ZNF564",0.65,0.223401016805243,0.278546857292999
"R_Tumor","ENSG00000164506.14","STXBP5",0.355555555555556,0.223402282346959,0.278546857292999
"R_Tumor","ENSG00000234465.11","PINLYP",0.638888888888889,0.22342655773804,0.278546857292999
"R_Tumor","ENSG00000152402.11","GUCY1A2",0.355555555555556,0.223547704594952,0.278651993874508
"R_Tumor","ENSG00000131711.15","MAP1B",0.355555555555556,0.223586821338874,0.278651993874508
"R_Tumor","ENSG00000214827.11","MTCP1",0.361111111111111,0.223601087445481,0.278651993874508
"R_Tumor","ENSG00000196110.8","ZNF699",0.355555555555556,0.223675409258933,0.278678794737657
"R_Tumor","ENSG00000106153.13","CHCHD2",0.644444444444444,0.223696118123363,0.278678794737657
"R_Tumor","ENSG00000145348.17","TBCK",0.355555555555556,0.223712800264153,0.278678794737657
"R_Tumor","ENSG00000126070.20","AGO3",0.355555555555556,0.223888710562556,0.278832429648701
"R_Tumor","ENSG00000198355.5","PIM3",0.644444444444444,0.223913216052131,0.278832429648701
"R_Tumor","ENSG00000141994.16","DUS3L",0.638888888888889,0.223931508882377,0.278832429648701
"R_Tumor","ENSG00000172673.11","THEMIS",0.361111111111111,0.223956474568939,0.278832429648701
"R_Tumor","ENSG00000188585.9","CLEC20A",0.655555555555556,0.224030566283898,0.27888721132561
"R_Tumor","ENSG00000182871.16","COL18A1",0.638888888888889,0.224239035519154,0.279109237334343
"R_Tumor","ENSG00000144642.22","RBMS3",0.638888888888889,0.224378360157065,0.27916833006002
"R_Tumor","ENSG00000171681.12","ATF7IP",0.65,0.224407007419526,0.27916833006002
"R_Tumor","ENSG00000175906.5","ARL4D",0.644444444444444,0.224426220643747,0.27916833006002
"R_Tumor","ENSG00000175197.12","DDIT3",0.638888888888889,0.224448310099138,0.27916833006002
"R_Tumor","ENSG00000115539.14","PDCL3",0.361111111111111,0.224474886475156,0.27916833006002
"R_Tumor","ENSG00000141580.16","WDR45B",0.35,0.224498011373769,0.27916833006002
"R_Tumor","ENSG00000163728.11","TTC14",0.355555555555556,0.22450376383611,0.27916833006002
"R_Tumor","ENSG00000089280.19","FUS",0.361111111111111,0.224531950901583,0.27916833006002
"R_Tumor","ENSG00000114735.10","HEMK1",0.644444444444444,0.224557606883627,0.27916833006002
"R_Tumor","ENSG00000014641.21","MDH1",0.638888888888889,0.224619388329174,0.279175246172653
"R_Tumor","ENSG00000143702.16","CEP170",0.355555555555556,0.224623415052813,0.279175246172653
"R_Tumor","ENSG00000113140.11","SPARC",0.355555555555556,0.224744101712738,0.279234708785799
"R_Tumor","ENSG00000109832.14","DDX25",0.644444444444444,0.224760898902775,0.279234708785799
"R_Tumor","ENSG00000244038.11","DDOST",0.644444444444444,0.224813591457824,0.279234708785799
"R_Tumor","ENSG00000131089.17","ARHGEF9",0.638888888888889,0.224826822121209,0.279234708785799
"R_Tumor","ENSG00000159674.12","SPON2",0.361111111111111,0.224851212561537,0.279234708785799
"R_Tumor","ENSG00000172215.6","CXCR6",0.361111111111111,0.224873762213916,0.279234708785799
"R_Tumor","ENSG00000146373.16","RNF217",0.355555555555556,0.224882160808934,0.279234708785799
"R_Tumor","ENSG00000163214.21","DHX57",0.361111111111111,0.22491644548449,0.279239868285365
"R_Tumor","ENSG00000187553.10","CYP26C1",0.638888888888889,0.224993988676853,0.279298725831379
"R_Tumor","ENSG00000197119.13","SLC25A29",0.638888888888889,0.225065089111394,0.279301179143397
"R_Tumor","ENSG00000078487.17","ZCWPW1",0.638888888888889,0.225086373222058,0.279301179143397
"R_Tumor","ENSG00000172794.20","RAB37",0.361111111111111,0.225086373222058,0.279301179143397
"R_Tumor","ENSG00000196757.8","ZNF700",0.361111111111111,0.225184395180357,0.279385404890435
"R_Tumor","ENSG00000064655.19","EYA2",0.361111111111111,0.225246521773645,0.279425078811156
"R_Tumor","ENSG00000027869.12","SH2D2A",0.355555555555556,0.225325560606218,0.279432901025829
"R_Tumor","ENSG00000204344.14","STK19",0.638888888888889,0.225343278190229,0.279432901025829
"R_Tumor","ENSG00000276085.1","CCL3L3",0.361111111111111,0.225343278190229,0.279432901025829
"R_Tumor","ENSG00000136156.15","ITM2B",0.638888888888889,0.225423007318283,0.279494372150614
"R_Tumor","ENSG00000114853.14","ZBTB47",0.65,0.225517232651436,0.279573797781369
"R_Tumor","ENSG00000118816.11","CCNI",0.638888888888889,0.225593740400578,0.279575852336627
"R_Tumor","ENSG00000100084.14","HIRA",0.638888888888889,0.22560455502978,0.279575852336627
"R_Tumor","ENSG00000081148.12","IMPG2",0.355555555555556,0.225609387098147,0.279575852336627
"R_Tumor","ENSG00000176809.10","LRRC37A3",0.644444444444444,0.22572869316711,0.279633627521761
"R_Tumor","ENSG00000144283.22","PKP4",0.638888888888889,0.225736861663635,0.279633627521761
"R_Tumor","ENSG00000186453.13","FAM228A",0.644444444444444,0.225746525800369,0.279633627521761
"R_Tumor","ENSG00000171798.18","KNDC1",0.638888888888889,0.225873770267363,0.279753855784835
"R_Tumor","ENSG00000174951.11","FUT1",0.644444444444444,0.225957411069808,0.279820054221671
"R_Tumor","ENSG00000144485.11","HES6",0.65,0.226189350351418,0.280069859593446
"R_Tumor","ENSG00000101199.13","ARFGAP1",0.638888888888889,0.22623283896672,0.280086287943302
"R_Tumor","ENSG00000233276.7","GPX1",0.638888888888889,0.22629381506754,0.280090509476021
"R_Tumor","ENSG00000137309.20","HMGA1",0.644444444444444,0.22629669129871,0.280090509476021
"R_Tumor","ENSG00000182150.18","ERCC6L2",0.355555555555556,0.226340179914012,0.280106928487524
"R_Tumor","ENSG00000143507.18","DUSP10",0.355555555555556,0.22637584518053,0.280113662634599
"R_Tumor","ENSG00000159445.13","THEM4",0.638888888888889,0.226424280913445,0.280119807784389
"R_Tumor","ENSG00000182782.8","HCAR2",0.361111111111111,0.226462707361886,0.280119807784389
"R_Tumor","ENSG00000236609.4","ZNF853",0.644444444444444,0.226493540560037,0.280119807784389
"R_Tumor","ENSG00000196081.10","ZNF724",0.361111111111111,0.226501709056562,0.280119807784389
"R_Tumor","ENSG00000101337.16","TM9SF4",0.644444444444444,0.226556472498053,0.280150151716071
"R_Tumor","ENSG00000146592.17","CREB5",0.361111111111111,0.2266836019158,0.280257039095613
"R_Tumor","ENSG00000196466.10","ZNF799",0.361111111111111,0.226703390386255,0.280257039095613
"R_Tumor","ENSG00000168172.9","HOOK3",0.355555555555556,0.226736179421601,0.28026019083481
"R_Tumor","ENSG00000164056.11","SPRY1",0.638888888888889,0.226811881826016,0.280316378285573
"R_Tumor","ENSG00000117472.10","TSPAN1",0.361111111111111,0.226865954972026,0.280345822757431
"R_Tumor","ENSG00000144674.16","GOLGA4",0.638888888888889,0.226968003653964,0.280434536443799
"R_Tumor","ENSG00000168228.15","ZCCHC4",0.361111111111111,0.227007925742614,0.280436951347567
"R_Tumor","ENSG00000033170.17","FUT8",0.361111111111111,0.227030475394993,0.280436951347567
"R_Tumor","ENSG00000106278.12","PTPRZ1",0.361111111111111,0.227138506637766,0.280483394317764
"R_Tumor","ENSG00000158301.18","GPRASP2",0.644444444444444,0.227143338706133,0.280483394317764
"R_Tumor","ENSG00000080802.19","CNOT4",0.638888888888889,0.227186482173694,0.280483394317764
"R_Tumor","ENSG00000083807.10","SLC27A5",0.661111111111111,0.227189128306372,0.280483394317764
"R_Tumor","ENSG00000104972.15","LILRB1",0.361111111111111,0.227270813271621,0.280541884195639
"R_Tumor","ENSG00000130177.16","CDC16",0.361111111111111,0.227297044499898,0.280541884195639
"R_Tumor","ENSG00000083642.19","PDS5B",0.355555555555556,0.227425899656348,0.280625018437438
"R_Tumor","ENSG00000133112.17","TPT1",0.361111111111111,0.227435678842328,0.280625018437438
"R_Tumor","ENSG00000158428.4","CATIP",0.638888888888889,0.22745523721429,0.280625018437438
"R_Tumor","ENSG00000018236.15","CNTN1",0.361111111111111,0.227501717110009,0.28063129905992
"R_Tumor","ENSG00000181450.18","ZNF678",0.355555555555556,0.227541409100165,0.28063129905992
"R_Tumor","ENSG00000279765.3","AC013394.1",0.35,0.227567985476183,0.28063129905992
"R_Tumor","ENSG00000006534.16","ALDH3B1",0.65,0.227581446238062,0.28063129905992
"R_Tumor","ENSG00000155099.8","PIP4P2",0.355555555555556,0.227762303654079,0.280816952276973
"R_Tumor","ENSG00000186212.4","SOWAHB",0.361111111111111,0.227925328436837,0.280980572486381
"R_Tumor","ENSG00000172493.22","AFF1",0.638888888888889,0.228011270224219,0.281049135847595
"R_Tumor","ENSG00000085224.23","ATRX",0.355555555555556,0.228055219036509,0.28106592686574
"R_Tumor","ENSG00000131849.12","ZNF132",0.644444444444444,0.228101123685994,0.281085123563594
"R_Tumor","ENSG00000159788.19","RGS12",0.638888888888889,0.228378277321608,0.281389241453956
"R_Tumor","ENSG00000116478.12","HDAC1",0.633333333333333,0.228445005884769,0.281434044203116
"R_Tumor","ENSG00000125485.17","DDX31",0.644444444444444,0.228484352727185,0.281445106469371
"R_Tumor","ENSG00000106392.11","C1GALT1",0.361111111111111,0.228710194398712,0.28168585803153
"R_Tumor","ENSG00000171772.17","SYCE1",0.361111111111111,0.228799472614253,0.281737733169397
"R_Tumor","ENSG00000136270.14","TBRG4",0.638888888888889,0.228851935070807,0.281737733169397
"R_Tumor","ENSG00000179454.14","KLHL28",0.361111111111111,0.228873909476952,0.281737733169397
"R_Tumor","ENSG00000182952.5","HMGN4",0.361111111111111,0.228873909476952,0.281737733169397
"R_Tumor","ENSG00000139826.6","ABHD13",0.361111111111111,0.228916017501291,0.281752144781138
"R_Tumor","ENSG00000198715.13","GLMP",0.366666666666667,0.2292133047551,0.28208058803217
"R_Tumor","ENSG00000153147.6","SMARCA5",0.361111111111111,0.229283254697173,0.282129209311391
"R_Tumor","ENSG00000129911.9","KLF16",0.633333333333333,0.229327778755696,0.282143335864261
"R_Tumor","ENSG00000172476.4","RAB40A",0.366666666666667,0.229355620673429,0.282143335864261
"R_Tumor","ENSG00000197417.9","SHPK",0.366666666666667,0.229521751785852,0.282272847181437
"R_Tumor","ENSG00000163840.10","DTX3L",0.366666666666667,0.229551319442287,0.282272847181437
"R_Tumor","ENSG00000168040.5","FADD",0.638888888888889,0.229563399613204,0.282272847181437
"R_Tumor","ENSG00000168661.15","ZNF30",0.366666666666667,0.229582727886672,0.282272847181437
"R_Tumor","ENSG00000198612.11","COPS8",0.366666666666667,0.229642898642764,0.282309375861671
"R_Tumor","ENSG00000107317.13","PTGDS",0.361111111111111,0.229872997136424,0.282517297103883
"R_Tumor","ENSG00000166619.15","BLCAP",0.638888888888889,0.229872997136424,0.282517297103883
"R_Tumor","ENSG00000162374.18","ELAVL4",0.361111111111111,0.229929141168877,0.282539785485019
"R_Tumor","ENSG00000182162.11","P2RY8",0.638888888888889,0.22995226606749,0.282539785485019
"R_Tumor","ENSG00000189306.11","RRP7A",0.638888888888889,0.230133583680494,0.282696942053614
"R_Tumor","ENSG00000184260.6","H2AC20",0.644444444444444,0.230141176930785,0.282696942053614
"R_Tumor","ENSG00000033100.16","CHPF2",0.638888888888889,0.230234251771471,0.282764784504418
"R_Tumor","ENSG00000111602.12","TIMELESS",0.366666666666667,0.230268421397779,0.282764784504418
"R_Tumor","ENSG00000198944.6","SOWAHA",0.638888888888889,0.230332964025251,0.282764784504418
"R_Tumor","ENSG00000149131.17","SERPING1",0.361111111111111,0.230348265575079,0.282764784504418
"R_Tumor","ENSG00000147684.10","NDUFB9",0.65,0.23034895587056,0.282764784504418
"R_Tumor","ENSG00000131042.15","LILRB2",0.361111111111111,0.230422012142298,0.282817005500571
"R_Tumor","ENSG00000142937.12","RPS8",0.366666666666667,0.230453880783669,0.282818666194789
"R_Tumor","ENSG00000138286.15","FAM149B1",0.361111111111111,0.230871854697403,0.283293952536468
"R_Tumor","ENSG00000127903.14","ZNF835",0.638888888888889,0.230931450207261,0.283293952536468
"R_Tumor","ENSG00000179546.4","HTR1D",0.355555555555556,0.23096343389788,0.283293952536468
"R_Tumor","ENSG00000189114.8","BLOC1S3",0.644444444444444,0.23096343389788,0.283293952536468
"R_Tumor","ENSG00000108509.21","CAMTA2",0.638888888888889,0.231060535462205,0.283332877359943
"R_Tumor","ENSG00000072778.20","ACADVL",0.638888888888889,0.231086881739729,0.283332877359943
"R_Tumor","ENSG00000121743.4","GJA3",0.638888888888889,0.231086881739729,0.283332877359943
"R_Tumor","ENSG00000100271.17","TTLL1",0.638888888888889,0.231170292443681,0.283397654810586
"R_Tumor","ENSG00000134444.15","RELCH",0.355555555555556,0.231204462069989,0.283402057196754
"R_Tumor","ENSG00000034053.14","APBA2",0.633333333333333,0.231398205001651,0.283567775791743
"R_Tumor","ENSG00000109881.17","CCDC34",0.361111111111111,0.231400851134328,0.283567775791743
"R_Tumor","ENSG00000183397.5","C19orf71",0.633333333333333,0.231512333854506,0.283666883945474
"R_Tumor","ENSG00000143199.18","ADCY10",0.633333333333333,0.231606098990673,0.283714790272466
"R_Tumor","ENSG00000204842.18","ATXN2",0.361111111111111,0.231612656797742,0.283714790272466
"R_Tumor","ENSG00000198860.13","TSEN15",0.366666666666667,0.231748760056742,0.283843994741098
"R_Tumor","ENSG00000105492.16","SIGLEC6",0.638888888888889,0.231856446151775,0.283892047662379
"R_Tumor","ENSG00000141504.12","SAT2",0.638888888888889,0.231856446151775,0.283892047662379
"R_Tumor","ENSG00000128604.20","IRF5",0.366666666666667,0.231910519297785,0.283892047662379
"R_Tumor","ENSG00000198899.2","MT-ATP6",0.366666666666667,0.231910519297785,0.283892047662379
"R_Tumor","ENSG00000109079.10","TNFAIP1",0.361111111111111,0.232011417487255,0.283921008409297
"R_Tumor","ENSG00000074410.14","CA12",0.633333333333333,0.232033161794906,0.283921008409297
"R_Tumor","ENSG00000092148.13","HECTD1",0.638888888888889,0.232044551670342,0.283921008409297
"R_Tumor","ENSG00000153922.11","CHD1",0.355555555555556,0.232087349990163,0.283921008409297
"R_Tumor","ENSG00000183454.18","GRIN2A",0.355555555555556,0.232087349990163,0.283921008409297
"R_Tumor","ENSG00000171791.14","BCL2",0.633333333333333,0.232188133130386,0.283944924956659
"R_Tumor","ENSG00000099917.17","MED15",0.633333333333333,0.232280517675591,0.283944924956659
"R_Tumor","ENSG00000112320.12","SOBP",0.638888888888889,0.232295474077679,0.283944924956659
"R_Tumor","ENSG00000154262.13","ABCA6",0.361111111111111,0.232295474077679,0.283944924956659
"R_Tumor","ENSG00000152620.13","NADK2",0.366666666666667,0.232321360158216,0.283944924956659
"R_Tumor","ENSG00000224383.8","PRR29",0.633333333333333,0.232321360158216,0.283944924956659
"R_Tumor","ENSG00000285043.2","AC093512.2",0.633333333333333,0.232321360158216,0.283944924956659
"R_Tumor","ENSG00000090013.11","BLVRB",0.644444444444444,0.232397177611877,0.284000137408607
"R_Tumor","ENSG00000163479.14","SSR2",0.366666666666667,0.232677322527908,0.284305000024872
"R_Tumor","ENSG00000140612.14","SEC11A",0.366666666666667,0.232723457275887,0.284323886373968
"R_Tumor","ENSG00000165526.9","RPUSD4",0.366666666666667,0.232777300323403,0.284352183919507
"R_Tumor","ENSG00000196290.16","NIF3L1",0.366666666666667,0.232872100902791,0.284430499626657
"R_Tumor","ENSG00000052126.14","PLEKHA5",0.366666666666667,0.232923297817631,0.284439139082575
"R_Tumor","ENSG00000171951.5","SCG2",0.361111111111111,0.232940555204655,0.284439139082575
"R_Tumor","ENSG00000243244.7","STON1",0.361111111111111,0.233029258173961,0.284460928403629
"R_Tumor","ENSG00000115423.19","DNAH6",0.644444444444444,0.233039612606176,0.284460928403629
"R_Tumor","ENSG00000146966.13","DENND2A",0.644444444444444,0.233078499251605,0.284460928403629
"R_Tumor","ENSG00000112624.12","BICRAL",0.633333333333333,0.233092305161224,0.284460928403629
"R_Tumor","ENSG00000196535.17","MYO18A",0.633333333333333,0.233111863533185,0.284460928403629
"R_Tumor","ENSG00000100626.17","GALNT16",0.638888888888889,0.233259126569128,0.284558414645025
"R_Tumor","ENSG00000168481.9","LGI3",0.638888888888889,0.233259126569128,0.284558414645025
"R_Tumor","ENSG00000183726.11","TMEM50A",0.361111111111111,0.233283862157196,0.284558414645025
"R_Tumor","ENSG00000178222.13","RNF212",0.644444444444444,0.233344953307263,0.284595476674788
"R_Tumor","ENSG00000133138.20","TBC1D8B",0.361111111111111,0.233418929972975,0.284648242498623
"R_Tumor","ENSG00000087086.15","FTL",0.361111111111111,0.233506827597553,0.284680801859182
"R_Tumor","ENSG00000167244.21","IGF2",0.366666666666667,0.233557564315405,0.284680801859182
"R_Tumor","ENSG00000219481.10","NBPF1",0.633333333333333,0.233557564315405,0.284680801859182
"R_Tumor","ENSG00000285077.2","ARHGAP11B",0.361111111111111,0.233570334781803,0.284680801859182
"R_Tumor","ENSG00000139187.10","KLRG1",0.361111111111111,0.233599212142758,0.284680801859182
"R_Tumor","ENSG00000158825.6","CDA",0.366666666666667,0.233714606537328,0.284783982827762
"R_Tumor","ENSG00000189298.14","ZKSCAN3",0.361111111111111,0.233830576178133,0.284882766807554
"R_Tumor","ENSG00000198242.14","RPL23A",0.366666666666667,0.233857152554151,0.284882766807554
"R_Tumor","ENSG00000164054.15","SHISA5",0.633333333333333,0.23391996944292,0.284921839505452
"R_Tumor","ENSG00000111144.10","LTA4H",0.366666666666667,0.234080578191495,0.285079999826383
"R_Tumor","ENSG00000174226.9","SNX31",0.633333333333333,0.234150988330555,0.285128282728627
"R_Tumor","ENSG00000154027.19","AK5",0.366666666666667,0.23422231886359,0.285177673571696
"R_Tumor","ENSG00000198597.9","ZNF536",0.644444444444444,0.234335987519458,0.285278593501949
"R_Tumor","ENSG00000163116.10","STPG2",0.638888888888889,0.234462311592477,0.285379867403713
"R_Tumor","ENSG00000168785.8","TSPAN5",0.366666666666667,0.234480834521217,0.285379867403713
"R_Tumor","ENSG00000139163.16","ETNK1",0.355555555555556,0.23451155267012,0.285379867403713
"R_Tumor","ENSG00000169689.15","CENPX",0.644444444444444,0.234631203886824,0.285487987084559
"R_Tumor","ENSG00000185947.15","ZNF267",0.361111111111111,0.234700693631909,0.285535052320889
"R_Tumor","ENSG00000182378.14","PLCXD1",0.355555555555556,0.234762590126704,0.285570270933469
"R_Tumor","ENSG00000089169.15","RPH3A",0.638888888888889,0.23483967312208,0.285570270933469
"R_Tumor","ENSG00000173258.13","ZNF483",0.638888888888889,0.234866594645838,0.285570270933469
"R_Tumor","ENSG00000130270.16","ATP8B3",0.633333333333333,0.234915950772728,0.285570270933469
"R_Tumor","ENSG00000165807.8","PPP1R36",0.366666666666667,0.234915950772728,0.285570270933469
"R_Tumor","ENSG00000182446.14","NPLOC4",0.633333333333333,0.234946668921632,0.285570270933469
"R_Tumor","ENSG00000183742.13","MACC1",0.366666666666667,0.23497324529765,0.285570270933469
"R_Tumor","ENSG00000170632.14","ARMC10",0.366666666666667,0.234997520688731,0.285570270933469
"R_Tumor","ENSG00000160321.15","ZNF208",0.638888888888889,0.235006954726971,0.285570270933469
"R_Tumor","ENSG00000220205.9","VAMP2",0.638888888888889,0.235092666415859,0.285624969806076
"R_Tumor","ENSG00000095319.14","NUP188",0.633333333333333,0.235113605378782,0.285624969806076
"R_Tumor","ENSG00000107263.18","RAPGEF1",0.633333333333333,0.235452425410697,0.285999092884186
"R_Tumor","ENSG00000114744.9","COMMD2",0.366666666666667,0.235516047644194,0.286038884755129
"R_Tumor","ENSG00000158079.16","PTPDC1",0.366666666666667,0.235643637258929,0.286156345665062
"R_Tumor","ENSG00000157800.18","SLC37A3",0.366666666666667,0.23570346286728,0.286191496640109
"R_Tumor","ENSG00000162980.17","ARL5A",0.366666666666667,0.235767545297765,0.286231806368835
"R_Tumor","ENSG00000090061.17","CCNK",0.366666666666667,0.235827831103104,0.286267496878005
"R_Tumor","ENSG00000184838.15","PRR16",0.355555555555556,0.235879603264177,0.2862928448209
"R_Tumor","ENSG00000113716.13","HMGXB3",0.633333333333333,0.236056203858061,0.2864696736096
"R_Tumor","ENSG00000242114.6","MTFP1",0.366666666666667,0.236186669703967,0.286590475885882
"R_Tumor","ENSG00000077549.19","CAPZB",0.633333333333333,0.236243619081148,0.28662205283991
"R_Tumor","ENSG00000129204.17","USP6",0.633333333333333,0.236378226699939,0.286637338327097
"R_Tumor","ENSG00000135577.4","NMBR",0.633333333333333,0.236399740909096,0.286637338327097
"R_Tumor","ENSG00000196715.7","VKORC1L1",0.366666666666667,0.236399740909096,0.286637338327097
"R_Tumor","ENSG00000143398.20","PIP5K1A",0.366666666666667,0.236424821644905,0.286637338327097
"R_Tumor","ENSG00000115009.13","CCL20",0.361111111111111,0.236438397456031,0.286637338327097
"R_Tumor","ENSG00000112584.14","FAM120B",0.633333333333333,0.236451628119417,0.286637338327097
"R_Tumor","ENSG00000050344.9","NFE2L3",0.361111111111111,0.236517781436344,0.286637338327097
"R_Tumor","ENSG00000165046.13","LETM2",0.361111111111111,0.236517781436344,0.286637338327097
"R_Tumor","ENSG00000080824.19","HSP90AA1",0.366666666666667,0.236633290880161,0.286637338327097
"R_Tumor","ENSG00000158077.5","NLRP14",0.366666666666667,0.236633290880161,0.286637338327097
"R_Tumor","ENSG00000159251.8","ACTC1",0.366666666666667,0.236633290880161,0.286637338327097
"R_Tumor","ENSG00000134077.16","THUMPD3",0.366666666666667,0.236661247847141,0.286637338327097
"R_Tumor","ENSG00000160999.10","SH2B2",0.633333333333333,0.236661247847141,0.286637338327097
"R_Tumor","ENSG00000137077.8","CCL21",0.366666666666667,0.236689204814121,0.286637338327097
"R_Tumor","ENSG00000110911.16","SLC11A2",0.355555555555556,0.236938171384261,0.286890202303415
"R_Tumor","ENSG00000153037.15","SRP19",0.366666666666667,0.236959915691912,0.286890202303415
"R_Tumor","ENSG00000112541.17","PDE10A",0.633333333333333,0.23701042231127,0.286913870687154
"R_Tumor","ENSG00000120868.14","APAF1",0.355555555555556,0.237043326395864,0.286916226856062
"R_Tumor","ENSG00000171928.14","TVP23B",0.366666666666667,0.237125816705841,0.286978593526996
"R_Tumor","ENSG00000158022.7","TRIM63",0.366666666666667,0.237175172832731,0.286986885639674
"R_Tumor","ENSG00000115085.14","ZAP70",0.361111111111111,0.237225564402843,0.286986885639674
"R_Tumor","ENSG00000170515.14","PA2G4",0.638888888888889,0.237225564402843,0.286986885639674
"R_Tumor","ENSG00000196482.18","ESRRG",0.638888888888889,0.237420457826973,0.287185173993785
"R_Tumor","ENSG00000241360.2","PDXP",0.638888888888889,0.237556906233713,0.28729652234685
"R_Tumor","ENSG00000173812.11","EIF1",0.366666666666667,0.237574508768478,0.28729652234685
"R_Tumor","ENSG00000153066.13","TXNDC11",0.65,0.237710381928985,0.287423329382626
"R_Tumor","ENSG00000092203.15","TOX4",0.638888888888889,0.237836936100498,0.287538836913568
"R_Tumor","ENSG00000163660.12","CCNL1",0.366666666666667,0.237923913331101,0.287606473034126
"R_Tumor","ENSG00000148926.10","ADM",0.633333333333333,0.238070831219303,0.287746539350614
"R_Tumor","ENSG00000135960.10","EDAR",0.366666666666667,0.238183004234963,0.287844579899548
"R_Tumor","ENSG00000110841.14","PPFIBP1",0.633333333333333,0.238241794400093,0.287878090026084
"R_Tumor","ENSG00000137168.8","PPIL1",0.633333333333333,0.238304381190369,0.287878650270117
"R_Tumor","ENSG00000162777.17","DENND2D",0.366666666666667,0.238304381190369,0.287878650270117
"R_Tumor","ENSG00000164100.9","NDST3",0.361111111111111,0.238406775020047,0.287964810489482
"R_Tumor","ENSG00000197619.14","ZNF615",0.633333333333333,0.238520558725162,0.288059958241021
"R_Tumor","ENSG00000076770.14","MBNL3",0.361111111111111,0.238547710347414,0.288059958241021
"R_Tumor","ENSG00000064419.13","TNPO3",0.633333333333333,0.238599482508488,0.288084940579555
"R_Tumor","ENSG00000095059.16","DHPS",0.366666666666667,0.238758595616854,0.288239502953888
"R_Tumor","ENSG00000240682.10","ISY1",0.633333333333333,0.238973507609932,0.288428674072606
"R_Tumor","ENSG00000177106.16","EPS8L2",0.638888888888889,0.238977534333571,0.288428674072606
"R_Tumor","ENSG00000070961.16","ATP2B1",0.366666666666667,0.239047139127904,0.28847511529133
"R_Tumor","ENSG00000119121.22","TRPM6",0.366666666666667,0.239106389490021,0.288502169341611
"R_Tumor","ENSG00000125449.7","ARMC7",0.644444444444444,0.239131815373571,0.288502169341611
"R_Tumor","ENSG00000182247.10","UBE2E2",0.366666666666667,0.239195552656315,0.288541504883343
"R_Tumor","ENSG00000066185.13","ZMYND12",0.633333333333333,0.239266422992362,0.288551881365414
"R_Tumor","ENSG00000179912.20","R3HDM2",0.366666666666667,0.239266422992362,0.288551881365414
"R_Tumor","ENSG00000054967.13","RELT",0.366666666666667,0.239316239316239,0.288574408792988
