"unit","collection","pathway","size","ES","NES","pval","q_bh","redundant_with","leading_edge"
"R_Normal","C5:GO:BP","GOBP_ISOPRENOID_METABOLIC_PROCESS",89,0.383840008606834,1.44612784567722,0.0518176340630649,0.999801429706116,NA,"ENSG00000162496;ENSG00000179085;ENSG00000169919;ENSG00000072210;ENSG00000072042;ENSG00000197894;ENSG00000164494;ENSG00000163344;ENSG00000100612;ENSG00000025423;ENSG00000121064;ENSG00000113161;ENSG00000116171;ENSG00000167508;ENSG00000107537;ENSG00000139988;ENSG00000187630;ENSG00000128039;ENSG00000165092;ENSG00000006757;ENSG00000062282;ENSG00000185000;ENSG00000081479;ENSG00000123384;ENSG00000160752;ENSG00000136908;ENSG00000173085;ENSG00000138115;ENSG00000160285;ENSG00000130164;ENSG00000112972;ENSG00000121207;ENSG00000172831;ENSG00000067064;ENSG00000198691;ENSG00000143320;ENSG00000115425;ENSG00000214960;ENSG00000117682;ENSG00000187134;ENSG00000079459;ENSG00000120437;ENSG00000145476;ENSG00000196139;ENSG00000185238;ENSG00000198848"
"R_Normal","C5:GO:BP","GOBP_MEMBRANE_BIOGENESIS",66,0.360039443557842,1.41084227786337,0.0525064394689915,0.999801429706116,NA,"ENSG00000133216;ENSG00000121680;ENSG00000160606;ENSG00000130724;ENSG00000175334;ENSG00000068903;ENSG00000162430;ENSG00000176108;ENSG00000255112;ENSG00000131165;ENSG00000100266;ENSG00000137312;ENSG00000110076;ENSG00000165476;ENSG00000142156;ENSG00000111897;ENSG00000101421;ENSG00000083937;ENSG00000088833;ENSG00000168476"
"R_Normal","C5:GO:BP","GOBP_RIBOSE_PHOSPHATE_METABOLIC_PROCESS",350,0.350720949137621,1.46736150969912,0.0528218517774654,0.999801429706116,NA,"ENSG00000143774;ENSG00000131495;ENSG00000161542;ENSG00000213619;ENSG00000115286;ENSG00000167792;ENSG00000204922;ENSG00000103254;ENSG00000090266;ENSG00000184983;ENSG00000063176;ENSG00000152234;ENSG00000099795;ENSG00000067057;ENSG00000147123;ENSG00000197444;ENSG00000111669;ENSG00000103024;ENSG00000100300;ENSG00000167965;ENSG00000099624;ENSG00000140990;ENSG00000165264;ENSG00000170906;ENSG00000158864;ENSG00000214253;ENSG00000102144;ENSG00000105953;ENSG00000111640;ENSG00000125375;ENSG00000002330;ENSG00000130830;ENSG00000119421;ENSG00000109390;ENSG00000136521;ENSG00000176410;ENSG00000165140;ENSG00000213465;ENSG00000087494;ENSG00000152556;ENSG00000105220;ENSG00000171408;ENSG00000204370;ENSG00000147684;ENSG00000162430;ENSG00000181192;ENSG00000128294;ENSG00000101911;ENSG00000171314;ENSG00000071889;ENSG00000110955;ENSG00000110717;ENSG00000165283;ENSG00000114779;ENSG00000145494;ENSG00000198931;ENSG00000075399;ENSG00000117118;ENSG00000130717;ENSG00000169567;ENSG00000125458;ENSG00000135390;ENSG00000102967;ENSG00000160211;ENSG00000161999;ENSG00000169902;ENSG00000100938;ENSG00000158022;ENSG00000154518;ENSG00000106617;ENSG00000159199;ENSG00000156515;ENSG00000143252;ENSG00000158571;ENSG00000182389;ENSG00000167863;ENSG00000130770;ENSG00000065518;ENSG00000141564;ENSG00000141959;ENSG00000183828;ENSG00000112541;ENSG00000114573;ENSG00000142156;ENSG00000178409;ENSG00000165629;ENSG00000158828;ENSG00000077463;ENSG00000156110;ENSG00000165280;ENSG00000147224;ENSG00000116459;ENSG00000185100;ENSG00000079739;ENSG00000156510;ENSG00000184588;ENSG00000125356"
"R_Normal","C5:GO:BP","GOBP_NUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS",266,0.386739263173377,1.51685591020613,0.0533359968038354,0.999801429706116,NA,"ENSG00000143774;ENSG00000131495;ENSG00000213619;ENSG00000115286;ENSG00000167792;ENSG00000204922;ENSG00000103254;ENSG00000090266;ENSG00000184983;ENSG00000063176;ENSG00000152234;ENSG00000099795;ENSG00000067057;ENSG00000147123;ENSG00000197444;ENSG00000111669;ENSG00000103024;ENSG00000100300;ENSG00000167965;ENSG00000099624;ENSG00000140990;ENSG00000165264;ENSG00000170906;ENSG00000158864;ENSG00000214253;ENSG00000102144;ENSG00000105953;ENSG00000111640;ENSG00000125375;ENSG00000002330;ENSG00000119421;ENSG00000109390;ENSG00000136521;ENSG00000176410;ENSG00000165140;ENSG00000213465;ENSG00000152556;ENSG00000105220;ENSG00000136159;ENSG00000204370;ENSG00000147684;ENSG00000162430;ENSG00000181192;ENSG00000171314;ENSG00000071889;ENSG00000110955;ENSG00000110717;ENSG00000165283;ENSG00000145494;ENSG00000075399;ENSG00000117118;ENSG00000179958;ENSG00000130717;ENSG00000135390;ENSG00000161999;ENSG00000158022;ENSG00000154518;ENSG00000106617;ENSG00000159199;ENSG00000156515;ENSG00000143252;ENSG00000158571;ENSG00000167863;ENSG00000130770;ENSG00000065518;ENSG00000141564;ENSG00000141959;ENSG00000114573;ENSG00000142156;ENSG00000048392;ENSG00000178409;ENSG00000165629;ENSG00000158828;ENSG00000077463;ENSG00000156110;ENSG00000165280;ENSG00000116459;ENSG00000079739;ENSG00000156510;ENSG00000128951;ENSG00000125356"
"R_Normal","C5:GO:BP","GOBP_METALLO_SULFUR_CLUSTER_ASSEMBLY",26,0.614965814978898,1.58994995074623,0.0538294082723135,0.999801429706116,NA,"ENSG00000095906;ENSG00000136003;ENSG00000144021;ENSG00000166595;ENSG00000178096;ENSG00000135070;ENSG00000103245;ENSG00000182512;ENSG00000165898;ENSG00000005194;ENSG00000113013;ENSG00000151413;ENSG00000166797;ENSG00000169599;ENSG00000163170;ENSG00000214113;ENSG00000165060;ENSG00000188566"
"R_Normal","C5:GO:BP","GOBP_VACUOLAR_TRANSPORT",170,0.342447234173751,1.4094939408908,0.0542931831892218,0.999801429706116,NA,"ENSG00000159720;ENSG00000158014;ENSG00000104142;ENSG00000090581;ENSG00000160948;ENSG00000176428;ENSG00000225190;ENSG00000161203;ENSG00000149823;ENSG00000196814;ENSG00000130724;ENSG00000185359;ENSG00000131475;ENSG00000065000;ENSG00000197746;ENSG00000102858;ENSG00000076201;ENSG00000167705;ENSG00000176108;ENSG00000255112;ENSG00000131507;ENSG00000053501;ENSG00000215305;ENSG00000030582;ENSG00000131165;ENSG00000164077;ENSG00000129354;ENSG00000167671;ENSG00000159363;ENSG00000160695;ENSG00000178950;ENSG00000141971;ENSG00000136717;ENSG00000159210;ENSG00000123384;ENSG00000158828;ENSG00000118855;ENSG00000165280;ENSG00000102471;ENSG00000166971;ENSG00000266412;ENSG00000164904;ENSG00000196455;ENSG00000134108;ENSG00000101421;ENSG00000005893;ENSG00000197081;ENSG00000115194;ENSG00000083937;ENSG00000157823;ENSG00000115145;ENSG00000167987;ENSG00000100568;ENSG00000074319"
"R_Normal","C5:GO:BP","GOBP_ACYL_COA_BIOSYNTHETIC_PROCESS",54,0.406838134837249,1.44203543034024,0.0547313552526063,0.999801429706116,NA,"ENSG00000105607;ENSG00000127125;ENSG00000102144;ENSG00000105953;ENSG00000131069;ENSG00000099797;ENSG00000146085;ENSG00000143158;ENSG00000176715;ENSG00000149084;ENSG00000151726;ENSG00000150768;ENSG00000103507;ENSG00000175198;ENSG00000110435;ENSG00000154930;ENSG00000168291;ENSG00000131238;ENSG00000005882;ENSG00000123983;ENSG00000145335;ENSG00000119689"
"R_Normal","C5:GO:BP","GOBP_REGULATION_OF_GENERATION_OF_PRECURSOR_METABOLITES_AND_ENERGY",123,0.313529654247537,1.35235963530905,0.0548756415317805,0.999801429706116,NA,"ENSG00000115138;ENSG00000137288;ENSG00000167965;ENSG00000116288;ENSG00000126602;ENSG00000136003;ENSG00000165140;ENSG00000213465;ENSG00000132376;ENSG00000172531;ENSG00000108179;ENSG00000165678;ENSG00000170955;ENSG00000049769;ENSG00000122873;ENSG00000161999;ENSG00000106153;ENSG00000158022;ENSG00000106617;ENSG00000158571;ENSG00000101986;ENSG00000141564;ENSG00000142208;ENSG00000158828;ENSG00000173281;ENSG00000077463;ENSG00000165280;ENSG00000205707;ENSG00000142611;ENSG00000067560;ENSG00000108262;ENSG00000125648;ENSG00000142166;ENSG00000169230;ENSG00000145335;ENSG00000242372;ENSG00000171604;ENSG00000141510;ENSG00000131871;ENSG00000105221"
"R_Normal","C5:GO:BP","GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS",49,0.448446715070168,1.49146178015573,0.0555665414277239,0.999801429706116,NA,"ENSG00000116288;ENSG00000109501;ENSG00000178719;ENSG00000178301;ENSG00000139644;ENSG00000104969;ENSG00000107175;ENSG00000100219;ENSG00000269335;ENSG00000197785;ENSG00000142208;ENSG00000044574;ENSG00000149428;ENSG00000117862;ENSG00000198171;ENSG00000198168;ENSG00000025434;ENSG00000128590;ENSG00000131871;ENSG00000105221;ENSG00000064687;ENSG00000103429"
"R_Normal","C5:GO:BP","GOBP_POSITIVE_REGULATION_OF_ERAD_PATHWAY",18,0.533757263705525,1.49883650096954,0.055688622754491,0.999801429706116,NA,"ENSG00000185825;ENSG00000103266;ENSG00000182087;ENSG00000104969;ENSG00000100219;ENSG00000204463;ENSG00000138942;ENSG00000058056;ENSG00000135119;ENSG00000170145;ENSG00000135018"
"R_Normal","C5:GO:BP","GOBP_NEGATIVE_REGULATION_OF_HIPPO_SIGNALING",25,0.456852308751834,1.45600685100187,0.0560063328715614,0.999801429706116,NA,"ENSG00000105568;ENSG00000151208;ENSG00000034152;ENSG00000144791;ENSG00000162105;ENSG00000113645;ENSG00000165280;ENSG00000090372;ENSG00000144560"
"R_Normal","C5:GO:BP","GOBP_NEGATIVE_REGULATION_OF_ENDOPLASMIC_RETICULUM_UNFOLDED_PROTEIN_RESPONSE",21,0.491322414629873,1.47734944950789,0.0564659427443238,0.999801429706116,NA,"ENSG00000109501;ENSG00000139644;ENSG00000100219;ENSG00000197785;ENSG00000142208;ENSG00000044574;ENSG00000198171;ENSG00000128590;ENSG00000105221;ENSG00000064687;ENSG00000103429"
"R_Normal","C5:GO:BP","GOBP_GLUCOSE_CATABOLIC_PROCESS",26,0.581665837249978,1.53944833244527,0.0580437838923479,0.999801429706116,NA,"ENSG00000067057;ENSG00000111669;ENSG00000102144;ENSG00000111640;ENSG00000002330;ENSG00000152556;ENSG00000171314;ENSG00000156515;ENSG00000141959;ENSG00000123836;ENSG00000141568;ENSG00000162337;ENSG00000067225;ENSG00000164916;ENSG00000074800"
"R_Normal","C5:GO:BP","GOBP_REGULATION_OF_ENDOPLASMIC_RETICULUM_UNFOLDED_PROTEIN_RESPONSE",37,0.460150443708282,1.48213918308827,0.0580437838923479,0.999801429706116,NA,"ENSG00000109501;ENSG00000176720;ENSG00000139644;ENSG00000100219;ENSG00000118217;ENSG00000136848;ENSG00000197785;ENSG00000106541;ENSG00000142208;ENSG00000153094;ENSG00000044574;ENSG00000109133;ENSG00000198171;ENSG00000178607;ENSG00000128590;ENSG00000105221;ENSG00000064687;ENSG00000103429"
"R_Normal","C5:GO:BP","GOBP_MITOCHONDRIAL_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT",23,0.516329832491741,1.50088711738037,0.0586475164572113,0.999801429706116,NA,"ENSG00000168924;ENSG00000141385;ENSG00000162430;ENSG00000165678;ENSG00000162972;ENSG00000050393;ENSG00000183172;ENSG00000125648;ENSG00000113013;ENSG00000213585;ENSG00000165487;ENSG00000155970;ENSG00000165046;ENSG00000180535"
"R_Normal","C5:GO:BP","GOBP_BRANCHED_CHAIN_AMINO_ACID_METABOLIC_PROCESS",26,0.624446643582998,1.55351732881749,0.0588118811881188,0.999801429706116,NA,"ENSG00000105552;ENSG00000127884;ENSG00000072506;ENSG00000083123;ENSG00000106049;ENSG00000172366;ENSG00000114054;ENSG00000119711;ENSG00000103507;ENSG00000175198;ENSG00000131844;ENSG00000117305;ENSG00000137992;ENSG00000148090;ENSG00000160785;ENSG00000198130;ENSG00000196177"
"R_Normal","C5:GO:BP","GOBP_MAINTENANCE_OF_PROTEIN_LOCALIZATION_IN_ORGANELLE",41,0.381808797098351,1.42900590053517,0.0589764094362255,0.999801429706116,NA,"ENSG00000164885;ENSG00000100300;ENSG00000116288;ENSG00000197858;ENSG00000157916;ENSG00000213465;ENSG00000136240;ENSG00000156515;ENSG00000142208;ENSG00000105438;ENSG00000044574;ENSG00000158828;ENSG00000086598;ENSG00000135506;ENSG00000164828"
"R_Normal","C5:GO:BP","GOBP_NUCLEAR_TRANSCRIBED_MRNA_POLY_A_TAIL_SHORTENING",34,-0.519699132861096,-1.52076373871816,0.059222333000997,0.999801429706116,NA,"ENSG00000152518;ENSG00000076242;ENSG00000141232;ENSG00000113300;ENSG00000125107;ENSG00000128016;ENSG00000159388;ENSG00000185650;ENSG00000070756;ENSG00000078687;ENSG00000146453;ENSG00000112941;ENSG00000080802;ENSG00000135473;ENSG00000152520;ENSG00000184708;ENSG00000111596;ENSG00000100354;ENSG00000090905"
"R_Normal","C5:GO:BP","GOBP_NEUTRAL_LIPID_BIOSYNTHETIC_PROCESS",42,0.391919077789101,1.42123119326588,0.0595047923322684,0.999801429706116,NA,"ENSG00000169692;ENSG00000138678;ENSG00000116171;ENSG00000130304;ENSG00000151726;ENSG00000138193;ENSG00000062282;ENSG00000185000;ENSG00000072310;ENSG00000167904;ENSG00000134324;ENSG00000130164;ENSG00000172977;ENSG00000025434;ENSG00000198814;ENSG00000151365;ENSG00000103066;ENSG00000187546"
"R_Normal","C5:GO:BP","GOBP_MRNA_SPLICE_SITE_RECOGNITION",29,-0.565466661726154,-1.5585234436108,0.0600961538461538,0.999801429706116,NA,"ENSG00000164985;ENSG00000061936;ENSG00000101489;ENSG00000149187;ENSG00000185246;ENSG00000188529;ENSG00000161082;ENSG00000100650;ENSG00000083896;ENSG00000132680;ENSG00000007392;ENSG00000108848"
"R_Normal","C5:GO:BP","GOBP_ATP_METABOLIC_PROCESS",219,0.408492320831954,1.52548826730064,0.0602218700475436,0.999801429706116,NA,"ENSG00000131495;ENSG00000213619;ENSG00000115286;ENSG00000167792;ENSG00000204922;ENSG00000103254;ENSG00000090266;ENSG00000184983;ENSG00000063176;ENSG00000152234;ENSG00000099795;ENSG00000067057;ENSG00000147123;ENSG00000197444;ENSG00000111669;ENSG00000100300;ENSG00000167965;ENSG00000099624;ENSG00000140990;ENSG00000165264;ENSG00000170906;ENSG00000158864;ENSG00000214253;ENSG00000102144;ENSG00000105953;ENSG00000111640;ENSG00000125375;ENSG00000002330;ENSG00000119421;ENSG00000109390;ENSG00000136521;ENSG00000176410;ENSG00000165140;ENSG00000213465;ENSG00000152556;ENSG00000105220;ENSG00000204370;ENSG00000147684;ENSG00000162430;ENSG00000181192;ENSG00000171314;ENSG00000071889;ENSG00000110955;ENSG00000110717;ENSG00000165283;ENSG00000145494;ENSG00000075399;ENSG00000117118;ENSG00000135390;ENSG00000161999;ENSG00000158022;ENSG00000154518;ENSG00000106617;ENSG00000159199;ENSG00000156515;ENSG00000143252;ENSG00000158571;ENSG00000167863;ENSG00000130770;ENSG00000065518;ENSG00000141564;ENSG00000141959;ENSG00000114573;ENSG00000142156;ENSG00000178409;ENSG00000165629;ENSG00000158828;ENSG00000077463;ENSG00000165280;ENSG00000116459;ENSG00000079739;ENSG00000156510;ENSG00000125356"
"R_Normal","C5:GO:BP","GOBP_RECEPTOR_RECYCLING",47,0.386484479693401,1.41353646096956,0.0610394842868654,0.999801429706116,NA,"ENSG00000149357;ENSG00000104886;ENSG00000164751;ENSG00000180900;ENSG00000117984;ENSG00000186635;ENSG00000157911;ENSG00000185236;ENSG00000117298;ENSG00000108733;ENSG00000112276;ENSG00000177096;ENSG00000198324;ENSG00000130164;ENSG00000167291;ENSG00000145335;ENSG00000139197;ENSG00000117280;ENSG00000049245;ENSG00000086065;ENSG00000073969;ENSG00000124587;ENSG00000164715;ENSG00000124198"
"R_Normal","C5:GO:BP","GOBP_ORGANOPHOSPHATE_CATABOLIC_PROCESS",223,0.301411654262185,1.33275807914636,0.0612039460438897,0.999801429706116,NA,"ENSG00000065057;ENSG00000152642;ENSG00000100997;ENSG00000205309;ENSG00000067057;ENSG00000197444;ENSG00000111669;ENSG00000006007;ENSG00000023697;ENSG00000167965;ENSG00000117592;ENSG00000143891;ENSG00000102144;ENSG00000105953;ENSG00000166311;ENSG00000111640;ENSG00000032444;ENSG00000112667;ENSG00000165140;ENSG00000213465;ENSG00000152556;ENSG00000105220;ENSG00000136159;ENSG00000171408;ENSG00000181192;ENSG00000172340;ENSG00000171314;ENSG00000167799;ENSG00000138413;ENSG00000179958;ENSG00000135241;ENSG00000169567;ENSG00000125458;ENSG00000161999;ENSG00000131446;ENSG00000158022;ENSG00000079462;ENSG00000106617;ENSG00000156515;ENSG00000158571;ENSG00000101986;ENSG00000141564;ENSG00000141959;ENSG00000112541;ENSG00000142156;ENSG00000164089;ENSG00000077463;ENSG00000165280;ENSG00000079739;ENSG00000156510;ENSG00000184588;ENSG00000128951;ENSG00000275074;ENSG00000166035;ENSG00000136699;ENSG00000129219;ENSG00000168032;ENSG00000108262;ENSG00000154328;ENSG00000172331;ENSG00000123836;ENSG00000130164;ENSG00000197296;ENSG00000141568;ENSG00000004139;ENSG00000112874;ENSG00000108479;ENSG00000242372;ENSG00000165704;ENSG00000067225;ENSG00000114268"
"R_Normal","C5:GO:BP","GOBP_POSITIVE_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS",200,0.288753913823368,1.31631444320537,0.0614122824564913,0.999801429706116,NA,"ENSG00000113712;ENSG00000185825;ENSG00000103363;ENSG00000160948;ENSG00000111667;ENSG00000118564;ENSG00000079999;ENSG00000165916;ENSG00000110651;ENSG00000140564;ENSG00000100263;ENSG00000099785;ENSG00000167986;ENSG00000101255;ENSG00000107331;ENSG00000103266;ENSG00000182087;ENSG00000178381;ENSG00000068903;ENSG00000114251;ENSG00000167705;ENSG00000131507;ENSG00000104969;ENSG00000185104;ENSG00000102048;ENSG00000107404;ENSG00000101843;ENSG00000160445;ENSG00000100219;ENSG00000179262;ENSG00000136848;ENSG00000162378;ENSG00000135924;ENSG00000160695;ENSG00000139842;ENSG00000174989;ENSG00000142208;ENSG00000133265;ENSG00000159210;ENSG00000081479;ENSG00000144357;ENSG00000123384;ENSG00000077463;ENSG00000165280;ENSG00000116030;ENSG00000144468;ENSG00000143450;ENSG00000103126;ENSG00000204463;ENSG00000141551;ENSG00000111276;ENSG00000198171"
"R_Normal","C5:GO:BP","GOBP_POSITIVE_REGULATION_OF_PROTEIN_TARGETING_TO_MEMBRANE",26,0.4853222848432,1.46188164822349,0.0616547334924423,0.999801429706116,NA,"ENSG00000185043;ENSG00000171867;ENSG00000164885;ENSG00000177427;ENSG00000187446;ENSG00000141736;ENSG00000149269;ENSG00000197879;ENSG00000174775;ENSG00000119185"
"R_Normal","C5:GO:BP","GOBP_CLATHRIN_DEPENDENT_ENDOCYTOSIS",48,0.386065751959542,1.40876097487479,0.0618577473302438,0.999801429706116,NA,"ENSG00000122705;ENSG00000175416;ENSG00000161203;ENSG00000042753;ENSG00000106299;ENSG00000186111;ENSG00000168216;ENSG00000006125;ENSG00000196961;ENSG00000178950;ENSG00000127022;ENSG00000205726;ENSG00000140022;ENSG00000157107;ENSG00000141367;ENSG00000148358;ENSG00000183020"
"R_Normal","C5:GO:BP","GOBP_MALE_MEIOTIC_NUCLEAR_DIVISION",40,-0.421930772332585,-1.43104020925512,0.063092118524491,0.999801429706116,NA,"ENSG00000121101;ENSG00000132436;ENSG00000003137;ENSG00000121621;ENSG00000076242;ENSG00000100918;ENSG00000108384;ENSG00000100206;ENSG00000159374;ENSG00000180336;ENSG00000073146;ENSG00000176160;ENSG00000149311;ENSG00000132749;ENSG00000071539;ENSG00000065970;ENSG00000126803;ENSG00000168676;ENSG00000198815;ENSG00000139351;ENSG00000134698;ENSG00000163806"
"R_Normal","C5:GO:BP","GOBP_CELLULAR_RESPIRATION",311,0.438246585026081,1.55409067490969,0.0630990415335463,0.999801429706116,NA,"ENSG00000010256;ENSG00000179091;ENSG00000131495;ENSG00000148290;ENSG00000213619;ENSG00000115286;ENSG00000167792;ENSG00000204922;ENSG00000103254;ENSG00000090266;ENSG00000184983;ENSG00000152234;ENSG00000112992;ENSG00000131143;ENSG00000099795;ENSG00000067057;ENSG00000147123;ENSG00000197444;ENSG00000135940;ENSG00000111669;ENSG00000137288;ENSG00000167965;ENSG00000099624;ENSG00000140990;ENSG00000165264;ENSG00000170906;ENSG00000158864;ENSG00000175701;ENSG00000169021;ENSG00000116288;ENSG00000164405;ENSG00000102144;ENSG00000125611;ENSG00000105953;ENSG00000111640;ENSG00000126602;ENSG00000042286;ENSG00000136003;ENSG00000119421;ENSG00000109390;ENSG00000136521;ENSG00000146701;ENSG00000176410;ENSG00000165140;ENSG00000213465;ENSG00000152556;ENSG00000143158;ENSG00000105220;ENSG00000204370;ENSG00000122729;ENSG00000004961;ENSG00000147684;ENSG00000154079;ENSG00000181192;ENSG00000172340;ENSG00000100412;ENSG00000171314;ENSG00000110955;ENSG00000110717;ENSG00000108179;ENSG00000165678;ENSG00000165283;ENSG00000145494;ENSG00000014641;ENSG00000164919;ENSG00000067829;ENSG00000117118;ENSG00000138413;ENSG00000109819;ENSG00000122873;ENSG00000161999;ENSG00000150768;ENSG00000106153;ENSG00000158022;ENSG00000161281;ENSG00000106617;ENSG00000156515;ENSG00000143252;ENSG00000158571;ENSG00000115944;ENSG00000178741;ENSG00000167863;ENSG00000130770;ENSG00000101986;ENSG00000065518;ENSG00000186687;ENSG00000141564;ENSG00000141959;ENSG00000103507;ENSG00000127540;ENSG00000167985;ENSG00000116688;ENSG00000088682;ENSG00000176340;ENSG00000110435;ENSG00000142156;ENSG00000165629;ENSG00000158828;ENSG00000131174;ENSG00000077463;ENSG00000165280;ENSG00000116459;ENSG00000205707;ENSG00000184076;ENSG00000079739;ENSG00000156510;ENSG00000127184;ENSG00000173660;ENSG00000125356;ENSG00000168291;ENSG00000142611;ENSG00000067560;ENSG00000006695;ENSG00000091483;ENSG00000108262;ENSG00000023228;ENSG00000125648;ENSG00000183648;ENSG00000142166;ENSG00000169230;ENSG00000172331;ENSG00000005882;ENSG00000123836;ENSG00000145335;ENSG00000284194;ENSG00000233954;ENSG00000140740;ENSG00000141568;ENSG00000119689;ENSG00000108479;ENSG00000242372;ENSG00000182054;ENSG00000198804;ENSG00000178209"
"R_Normal","C5:GO:BP","GOBP_INORGANIC_ANION_TRANSPORT",123,0.335351783735188,1.38390320365617,0.0636787669843845,0.999801429706116,NA,"ENSG00000169583;ENSG00000142959;ENSG00000103249;ENSG00000171596;ENSG00000075415;ENSG00000106483;ENSG00000100300;ENSG00000135750;ENSG00000184908;ENSG00000160190;ENSG00000174502;ENSG00000157103;ENSG00000134343;ENSG00000141540;ENSG00000167608;ENSG00000111886;ENSG00000105641;ENSG00000053918;ENSG00000183048;ENSG00000147606;ENSG00000073464;ENSG00000160746;ENSG00000112053;ENSG00000145217;ENSG00000137700;ENSG00000106688;ENSG00000171714;ENSG00000018280;ENSG00000168575;ENSG00000164889;ENSG00000187730;ENSG00000109572;ENSG00000081923;ENSG00000146828;ENSG00000042832;ENSG00000001626;ENSG00000268104"
"R_Normal","C5:GO:BP","GOBP_RESPONSE_TO_ISCHEMIA",54,0.362131421535938,1.38268975731601,0.0637913741223671,0.999801429706116,NA,"ENSG00000185043;ENSG00000187486;ENSG00000113742;ENSG00000103266;ENSG00000184719;ENSG00000167658;ENSG00000108179;ENSG00000034152;ENSG00000121361;ENSG00000130770;ENSG00000112276;ENSG00000149428;ENSG00000158828"
"R_Normal","C5:GO:BP","GOBP_REGULATION_OF_ENDOCYTIC_RECYCLING",23,0.445652790423036,1.4270412113483,0.064059070045899,0.999801429706116,NA,"ENSG00000032389;ENSG00000100078;ENSG00000175220;ENSG00000090565;ENSG00000185236;ENSG00000054793;ENSG00000103769;ENSG00000112276;ENSG00000164904;ENSG00000108389;ENSG00000173163;ENSG00000024422;ENSG00000104219"
"R_Normal","C5:GO:BP","GOBP_MONOCARBOXYLIC_ACID_BIOSYNTHETIC_PROCESS",193,0.29642839573319,1.31892437211062,0.0642220421393841,0.999801429706116,NA,"ENSG00000167468;ENSG00000072506;ENSG00000130005;ENSG00000159228;ENSG00000100078;ENSG00000157870;ENSG00000116288;ENSG00000177465;ENSG00000101473;ENSG00000148334;ENSG00000172817;ENSG00000101255;ENSG00000204228;ENSG00000131069;ENSG00000142784;ENSG00000099797;ENSG00000116171;ENSG00000068903;ENSG00000213316;ENSG00000168765;ENSG00000084207;ENSG00000173124;ENSG00000145284;ENSG00000242612;ENSG00000114650;ENSG00000176715;ENSG00000204740;ENSG00000149084;ENSG00000171766;ENSG00000161533;ENSG00000164535;ENSG00000166148;ENSG00000111725;ENSG00000135241;ENSG00000100219;ENSG00000151726;ENSG00000113790;ENSG00000100294;ENSG00000106617;ENSG00000146233;ENSG00000101986;ENSG00000103089;ENSG00000188611;ENSG00000116353;ENSG00000154930;ENSG00000074696;ENSG00000143753;ENSG00000099377;ENSG00000166035;ENSG00000140691;ENSG00000138115;ENSG00000167772;ENSG00000006025;ENSG00000165175;ENSG00000123836;ENSG00000025434;ENSG00000123560;ENSG00000242372;ENSG00000124212"
"R_Normal","C5:GO:BP","GOBP_CENTRIOLE_ASSEMBLY",49,-0.517524626197067,-1.5676520639385,0.0655704832564668,0.999801429706116,NA,"ENSG00000178404;ENSG00000170037;ENSG00000176155;ENSG00000114166;ENSG00000108395;ENSG00000181163;ENSG00000103540;ENSG00000165325;ENSG00000145632;ENSG00000075702;ENSG00000116127;ENSG00000168014;ENSG00000111554;ENSG00000164118;ENSG00000176225;ENSG00000142731;ENSG00000123473;ENSG00000174799;ENSG00000149548;ENSG00000123374;ENSG00000198920;ENSG00000168944;ENSG00000046651;ENSG00000163611;ENSG00000108773;ENSG00000156876;ENSG00000103995;ENSG00000012048;ENSG00000166004;ENSG00000239306;ENSG00000182923;ENSG00000136861"
"R_Normal","C5:GO:BP","GOBP_TERTIARY_ALCOHOL_METABOLIC_PROCESS",20,0.483570793076162,1.46888061187127,0.0656162744315915,0.999801429706116,NA,"ENSG00000117448;ENSG00000176387;ENSG00000053371;ENSG00000196557;ENSG00000162552;ENSG00000148795;ENSG00000145214"
"R_Normal","C5:GO:BP","GOBP_PHOSPHATIDIC_ACID_METABOLIC_PROCESS",36,0.405022288986113,1.42928705389779,0.0664518727345952,0.999801429706116,NA,"ENSG00000188992;ENSG00000169692;ENSG00000160216;ENSG00000100078;ENSG00000138678;ENSG00000127220;ENSG00000204310;ENSG00000172954;ENSG00000134324;ENSG00000145214;ENSG00000129219"
"R_Normal","C5:GO:BP","GOBP_RIBONUCLEOTIDE_CATABOLIC_PROCESS",126,0.320806986937531,1.35380359137146,0.0666400638467678,0.999801429706116,NA,"ENSG00000067057;ENSG00000197444;ENSG00000111669;ENSG00000167965;ENSG00000102144;ENSG00000105953;ENSG00000111640;ENSG00000165140;ENSG00000213465;ENSG00000152556;ENSG00000105220;ENSG00000171408;ENSG00000181192;ENSG00000171314;ENSG00000169567;ENSG00000125458;ENSG00000161999;ENSG00000158022;ENSG00000106617;ENSG00000156515;ENSG00000158571;ENSG00000141564;ENSG00000141959;ENSG00000112541;ENSG00000142156;ENSG00000077463;ENSG00000079739;ENSG00000156510;ENSG00000184588;ENSG00000275074;ENSG00000108262;ENSG00000172331;ENSG00000123836;ENSG00000141568;ENSG00000108479;ENSG00000242372;ENSG00000165704;ENSG00000067225;ENSG00000114268;ENSG00000122643;ENSG00000164916;ENSG00000074800;ENSG00000138823;ENSG00000073417;ENSG00000113448;ENSG00000173598;ENSG00000142192;ENSG00000109919"
